region,xh5,xi1,_v23,_v176,_v181,_v145,wage,education,experience,has_wage,gender,unempl_wage
52,1,1,NA,26,NA,3,NA,3,26,NA,1,NA
52,1,1,NA,99999996,NA,6,NA,6,99999996,NA,1,NA
52,2,1,NA,10,NA,3,NA,3,10,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,NA,3,NA,3,NA,NA,1,NA
52,2,1,NA,10,NA,3,NA,3,10,NA,2,NA
52,1,2,15000,0,NA,1,15000,1,0,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,40000,27,55000,5,40000,5,27,0,1,55000
52,2,2,NA,15,20000,5,NA,5,15,NA,2,20000
52,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,99999997,2,NA,2,NA,NA,1,99999997
52,2,2,NA,2,50000,6,NA,6,2,NA,2,50000
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,1,NA,33,65000,5,NA,5,33,NA,1,65000
52,2,2,NA,19,50000,6,NA,6,19,NA,2,50000
52,1,1,NA,9,NA,10,NA,10,9,NA,1,NA
52,2,1,NA,38,NA,2,NA,2,38,NA,2,NA
52,2,2,NA,NA,10000,1,NA,1,NA,NA,2,10000
52,2,2,NA,18,20000,5,NA,5,18,NA,2,20000
52,1,2,21000,30,35000,6,21000,6,30,0,1,35000
52,2,1,NA,32,NA,6,NA,6,32,NA,2,NA
52,1,2,20000,34,NA,6,20000,6,34,0,1,NA
52,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
52,2,1,30000,4,35000,1,30000,1,4,0,2,35000
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,22000,99999996,NA,1,22000,1,99999996,0,2,NA
52,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
52,1,1,NA,99999996,20000,1,NA,1,99999996,NA,1,20000
52,1,2,NA,NA,17500,1,NA,1,NA,NA,1,17500
52,2,1,NA,30,NA,10,NA,10,30,NA,2,NA
52,1,2,NA,43,NA,6,NA,6,43,NA,1,NA
52,2,1,NA,30,20000,6,NA,6,30,NA,2,20000
52,1,2,NA,40,NA,3,NA,3,40,NA,1,NA
52,1,1,17000,20,NA,3,17000,3,20,0,1,NA
52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,10000,44,NA,5,10000,5,44,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,11000,38,NA,2,11000,2,38,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,99999997,0,NA,6,99999997,6,0,0,1,NA
52,2,2,14000,13,NA,5,14000,5,13,0,2,NA
52,2,2,15000,99999997,NA,6,15000,6,99999997,0,2,NA
52,2,1,NA,35,NA,3,NA,3,35,NA,2,NA
52,1,1,NA,41,NA,6,NA,6,41,NA,1,NA
52,2,2,16000,45,NA,10,16000,10,45,0,2,NA
52,1,1,NA,32,NA,5,NA,5,32,NA,1,NA
52,1,1,18000,7,NA,3,18000,3,7,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,20000,2,NA,4,20000,4,2,0,1,NA
52,2,99999999,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,99999999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,NA,20,NA,4,NA,4,20,NA,1,NA
52,2,1,18000,9,NA,5,18000,5,9,0,2,NA
52,2,1,NA,30,NA,6,NA,6,30,NA,2,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,20000,8,NA,4,20000,4,8,0,2,NA
52,2,2,NA,41,NA,3,NA,3,41,NA,2,NA
52,1,1,NA,40,NA,6,NA,6,40,NA,1,NA
52,2,2,NA,40,NA,6,NA,6,40,NA,2,NA
52,2,1,NA,36,NA,5,NA,5,36,NA,2,NA
52,2,1,NA,39,NA,10,NA,10,39,NA,2,NA
52,2,1,7000,46,NA,4,7000,4,46,0,2,NA
52,1,1,NA,33,NA,3,NA,3,33,NA,1,NA
52,1,1,NA,41,NA,3,NA,3,41,NA,1,NA
52,2,1,NA,43,NA,6,NA,6,43,NA,2,NA
52,1,1,NA,47,NA,4,NA,4,47,NA,1,NA
52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,NA,46,NA,6,NA,6,46,NA,2,NA
52,2,2,12000,39,NA,6,12000,6,39,0,2,NA
52,1,1,NA,20,NA,10,NA,10,20,NA,1,NA
52,2,2,NA,38,NA,1,NA,1,38,NA,2,NA
52,2,2,20000,25,NA,10,20000,10,25,0,2,NA
52,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA
52,1,2,NA,25,NA,6,NA,6,25,NA,1,NA
52,1,1,27000,28,NA,3,27000,3,28,0,1,NA
52,1,1,30000,12,NA,6,30000,6,12,0,1,NA
52,2,2,NA,2,NA,1,NA,1,2,NA,2,NA
52,2,1,13000,26,NA,6,13000,6,26,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,20000,15,NA,5,20000,5,15,0,1,NA
52,2,2,20000,6,NA,5,20000,5,6,0,2,NA
52,1,2,20000,6,NA,17,20000,17,6,0,1,NA
52,2,1,NA,31,NA,6,NA,6,31,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,1,15000,2,NA,11,15000,11,2,0,2,NA
52,1,1,NA,33,NA,5,NA,5,33,NA,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
52,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,1,NA,39,NA,6,NA,6,39,NA,2,NA
52,2,1,0,7,NA,10,0,10,7,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,15000,37,NA,5,15000,5,37,0,1,NA
52,2,2,8000,32,NA,2,8000,2,32,0,2,NA
52,2,1,NA,99999996,30000,2,NA,2,99999996,NA,2,30000
52,2,1,NA,25,NA,5,NA,5,25,NA,2,NA
52,1,1,NA,39,NA,5,NA,5,39,NA,1,NA
52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,20000,3,NA,5,20000,5,3,0,1,NA
52,1,1,NA,15,NA,5,NA,5,15,NA,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,15000,5,30000,6,15000,6,5,0,1,30000
52,2,2,NA,1,NA,11,NA,11,1,NA,2,NA
52,1,2,NA,25,30000,3,NA,3,25,NA,1,30000
52,1,2,13000,2,30000,6,13000,6,2,0,1,30000
52,2,1,NA,24,25000,5,NA,5,24,NA,2,25000
52,2,1,38000,24,NA,6,38000,6,24,0,2,NA
52,1,1,35000,24,NA,5,35000,5,24,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,18000,1,60000,11,18000,11,1,0,2,60000
52,1,1,30000,99999996,NA,6,30000,6,99999996,0,1,NA
52,2,1,20000,0,NA,6,20000,6,0,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
52,2,1,40000,15,NA,10,40000,10,15,0,2,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,2,99999997,9,NA,10,99999997,10,9,0,2,NA
52,1,2,NA,10,NA,10,NA,10,10,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,1,NA,19,NA,4,NA,4,19,NA,1,NA
52,1,2,45000,13,NA,10,45000,10,13,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,30000,9,NA,10,30000,10,9,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,10000,14,NA,10,10000,10,14,0,2,NA
52,1,2,30000,18,NA,6,30000,6,18,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,NA,11,NA,3,NA,3,11,NA,2,NA
52,1,1,16000,10,NA,5,16000,5,10,0,1,NA
52,1,1,12000,99999997,NA,5,12000,5,99999997,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,NA,NA,NA,3,NA,3,NA,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
52,2,1,NA,24,NA,5,NA,5,24,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,1,NA,12,50000,6,NA,6,12,NA,1,50000
52,2,2,10000,10,NA,6,10000,6,10,0,2,NA
52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,1,15000,7,35000,6,15000,6,7,0,1,35000
52,2,1,6500,1,15000,6,6500,6,1,0,2,15000
52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,1,18000,7,NA,6,18000,6,7,0,1,NA
52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,2,1,11200,2,20000,10,11200,10,2,0,2,20000
52,1,1,30000,8,45000,4,30000,4,8,0,1,45000
52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,NA,NA,30000,2,NA,2,NA,NA,1,30000
52,1,1,20000,25,NA,5,20000,5,25,0,1,NA
52,2,1,NA,24,NA,5,NA,5,24,NA,2,NA
52,2,2,NA,99999996,50000,5,NA,5,99999996,NA,2,50000
52,2,2,NA,6,20000,6,NA,6,6,NA,2,20000
52,1,99999999,NA,5,NA,3,NA,3,5,NA,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,1,NA,1,25000,10,NA,10,1,NA,2,25000
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,2,NA,0,NA,6,NA,6,0,NA,1,NA
52,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
52,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
52,2,1,15000,2,NA,1,15000,1,2,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,26000,25,NA,10,26000,10,25,0,2,NA
52,2,2,15000,5,NA,2,15000,2,5,0,2,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,18000,3,NA,1,18000,1,3,0,1,NA
52,1,1,NA,20,NA,3,NA,3,20,NA,1,NA
52,2,2,10000,18,NA,2,10000,2,18,0,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,2,1,NA,35,NA,3,NA,3,35,NA,2,NA
52,2,2,NA,45,NA,10,NA,10,45,NA,2,NA
52,2,2,3500,6,NA,10,3500,10,6,0,2,NA
52,2,1,12000,1,20000,5,12000,5,1,0,2,20000
52,1,2,15000,1,NA,6,15000,6,1,0,1,NA
52,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
52,1,2,20000,0,NA,5,20000,5,0,0,1,NA
52,2,1,15000,4,NA,6,15000,6,4,0,2,NA
52,2,1,NA,NA,NA,2,NA,2,NA,NA,2,NA
52,2,2,25000,24,NA,10,25000,10,24,0,2,NA
52,2,1,NA,27,NA,5,NA,5,27,NA,2,NA
52,1,2,30000,4,NA,5,30000,5,4,0,1,NA
52,1,2,18000,5,NA,6,18000,6,5,0,1,NA
52,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
52,1,1,NA,36,NA,5,NA,5,36,NA,1,NA
58,1,2,15000,2,NA,5,15000,5,2,0,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,1,NA,14,20000,5,NA,5,14,NA,1,20000
58,2,2,NA,17,20000,5,NA,5,17,NA,2,20000
58,2,1,NA,36,NA,6,NA,6,36,NA,2,NA
58,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,12,NA,3,NA,3,12,NA,1,NA
58,2,1,NA,16,NA,6,NA,6,16,NA,2,NA
58,2,1,NA,34,NA,2,NA,2,34,NA,2,NA
58,1,1,10000,34,NA,4,10000,4,34,0,1,NA
58,1,2,NA,42,NA,1,NA,1,42,NA,1,NA
58,1,1,NA,30,NA,3,NA,3,30,NA,1,NA
58,2,2,NA,10,NA,5,NA,5,10,NA,2,NA
58,2,2,NA,25,NA,3,NA,3,25,NA,2,NA
58,2,1,NA,34,NA,10,NA,10,34,NA,2,NA
58,1,1,13500,37,NA,3,13500,3,37,0,1,NA
58,2,1,4650,51,NA,10,4650,10,51,0,2,NA
58,1,1,NA,52,NA,10,NA,10,52,NA,1,NA
58,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
58,1,2,NA,16,NA,5,NA,5,16,NA,1,NA
58,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
58,2,1,NA,36,NA,1,NA,1,36,NA,2,NA
58,1,1,16000,21,NA,3,16000,3,21,0,1,NA
58,2,1,28000,17,NA,10,28000,10,17,0,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,1,20000,12,NA,2,20000,2,12,0,2,NA
58,1,2,12000,26,NA,10,12000,10,26,0,1,NA
58,2,2,NA,2,NA,10,NA,10,2,NA,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,1,NA,10,NA,2,NA,2,10,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,1,9000,12,NA,2,9000,2,12,0,2,NA
58,1,2,NA,23,NA,3,NA,3,23,NA,1,NA
58,2,1,NA,15,NA,1,NA,1,15,NA,2,NA
58,1,1,NA,35,NA,5,NA,5,35,NA,1,NA
58,1,2,NA,99999996,NA,1,NA,1,99999996,NA,1,NA
58,2,2,17000,29,NA,5,17000,5,29,0,2,NA
58,1,2,NA,12,NA,6,NA,6,12,NA,1,NA
58,2,1,40000,3,NA,12,40000,12,3,0,2,NA
58,1,1,NA,25,NA,2,NA,2,25,NA,1,NA
58,1,99999999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,2,NA,25,NA,3,NA,3,25,NA,1,NA
58,2,2,NA,32,NA,6,NA,6,32,NA,2,NA
58,1,2,99999997,18,NA,4,99999997,4,18,0,1,NA
58,2,2,11000,6,NA,3,11000,3,6,0,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,1,18000,8,NA,10,18000,10,8,0,1,NA
58,1,1,NA,42,NA,3,NA,3,42,NA,1,NA
58,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
58,2,1,17000,19,NA,6,17000,6,19,0,2,NA
58,1,2,NA,15,NA,1,NA,1,15,NA,1,NA
58,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,1,NA,33,NA,6,NA,6,33,NA,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,1,20000,9,NA,6,20000,6,9,0,1,NA
58,1,1,NA,30,NA,10,NA,10,30,NA,1,NA
58,2,1,NA,34,NA,10,NA,10,34,NA,2,NA
58,2,1,NA,23,NA,6,NA,6,23,NA,2,NA
58,1,1,NA,38,NA,2,NA,2,38,NA,1,NA
58,1,1,30000,25,NA,6,30000,6,25,0,1,NA
58,2,1,23000,29,NA,10,23000,10,29,0,2,NA
58,1,1,NA,30,NA,3,NA,3,30,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,15,NA,3,NA,3,15,NA,1,NA
58,2,2,NA,15,NA,6,NA,6,15,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,1,12000,9,NA,11,12000,11,9,0,1,NA
58,2,1,NA,15,20000,6,NA,6,15,NA,2,20000
58,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,1,19000,17,NA,5,19000,5,17,0,1,NA
58,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
58,2,1,NA,15,NA,10,NA,10,15,NA,2,NA
58,1,1,NA,33,NA,2,NA,2,33,NA,1,NA
58,2,1,NA,10,NA,2,NA,2,10,NA,2,NA
58,1,1,NA,27,NA,3,NA,3,27,NA,1,NA
58,2,1,NA,37,NA,1,NA,1,37,NA,2,NA
58,2,2,NA,33,NA,10,NA,10,33,NA,2,NA
58,2,2,7500,39,NA,6,7500,6,39,0,2,NA
58,1,1,NA,40,NA,4,NA,4,40,NA,1,NA
58,2,1,NA,25,NA,3,NA,3,25,NA,2,NA
58,1,1,18000,16,NA,3,18000,3,16,0,1,NA
58,1,1,NA,25,NA,3,NA,3,25,NA,1,NA
58,1,1,NA,40,NA,5,NA,5,40,NA,1,NA
58,2,1,NA,32,NA,6,NA,6,32,NA,2,NA
58,1,1,NA,46,NA,10,NA,10,46,NA,1,NA
58,2,1,NA,37,NA,10,NA,10,37,NA,2,NA
58,2,2,NA,35,NA,2,NA,2,35,NA,2,NA
58,2,2,NA,37,NA,4,NA,4,37,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
58,2,1,10000,7,NA,5,10000,5,7,0,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,2,18000,14,NA,3,18000,3,14,0,1,NA
58,2,1,NA,9,NA,1,NA,1,9,NA,2,NA
58,1,1,NA,10,20000,1,NA,1,10,NA,1,20000
58,2,1,NA,6,10000,1,NA,1,6,NA,2,10000
58,1,2,NA,15,NA,6,NA,6,15,NA,1,NA
58,2,2,NA,8,15000,6,NA,6,8,NA,2,15000
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,10,NA,2,NA,2,10,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,15,NA,2,NA,2,15,NA,2,NA
58,2,2,NA,25,NA,2,NA,2,25,NA,2,NA
58,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
58,1,2,NA,20,NA,2,NA,2,20,NA,1,NA
58,2,1,NA,34,NA,6,NA,6,34,NA,2,NA
58,2,1,NA,35,NA,6,NA,6,35,NA,2,NA
58,1,2,NA,42,NA,1,NA,1,42,NA,1,NA
58,2,1,12937,29,NA,6,12937,6,29,0,2,NA
58,1,2,12937,35,NA,6,12937,6,35,0,1,NA
58,1,2,NA,39,NA,5,NA,5,39,NA,1,NA
58,2,1,NA,37,NA,10,NA,10,37,NA,2,NA
58,2,1,NA,15,20000,2,NA,2,15,NA,2,20000
58,1,1,NA,11,50000,2,NA,2,11,NA,1,50000
58,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,1,20000,30,NA,6,20000,6,30,0,2,NA
58,1,1,NA,30,NA,6,NA,6,30,NA,1,NA
58,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
58,2,1,NA,36,NA,3,NA,3,36,NA,2,NA
58,2,2,NA,25,10000,2,NA,2,25,NA,2,10000
58,2,1,NA,NA,15000,4,NA,4,NA,NA,2,15000
58,1,1,NA,34,10000,5,NA,5,34,NA,1,10000
58,1,2,NA,9,12000,1,NA,1,9,NA,1,12000
58,2,1,NA,39,NA,2,NA,2,39,NA,2,NA
58,2,1,40000,33,NA,6,40000,6,33,0,2,NA
58,1,2,50000,35,NA,6,50000,6,35,0,1,NA
58,2,2,NA,36,NA,6,NA,6,36,NA,2,NA
58,1,1,NA,46,NA,5,NA,5,46,NA,1,NA
58,2,1,NA,36,NA,6,NA,6,36,NA,2,NA
58,2,1,15000,32,NA,6,15000,6,32,0,2,NA
58,1,2,NA,33,NA,3,NA,3,33,NA,1,NA
58,1,1,NA,37,NA,3,NA,3,37,NA,1,NA
58,2,1,NA,36,NA,1,NA,1,36,NA,2,NA
58,2,1,NA,32,NA,5,NA,5,32,NA,2,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,1,NA,10,NA,5,NA,5,10,NA,1,NA
58,1,1,NA,NA,30000,1,NA,1,NA,NA,1,30000
58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,NA,30000,2,NA,2,NA,NA,1,30000
58,2,1,NA,23,20000,1,NA,1,23,NA,2,20000
58,1,1,17000,36,NA,2,17000,2,36,0,1,NA
58,1,1,NA,40,NA,3,NA,3,40,NA,1,NA
58,1,1,NA,41,NA,3,NA,3,41,NA,1,NA
58,1,2,NA,36,NA,1,NA,1,36,NA,1,NA
58,1,1,NA,45,NA,3,NA,3,45,NA,1,NA
58,2,2,NA,32,NA,6,NA,6,32,NA,2,NA
58,1,1,NA,43,NA,3,NA,3,43,NA,1,NA
58,2,1,NA,26,NA,1,NA,1,26,NA,2,NA
58,2,1,NA,NA,NA,5,NA,5,NA,NA,2,NA
58,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
58,2,1,NA,29,NA,5,NA,5,29,NA,2,NA
58,1,1,NA,33,30000,6,NA,6,33,NA,1,30000
58,2,1,NA,37,NA,1,NA,1,37,NA,2,NA
58,1,2,NA,9,NA,5,NA,5,9,NA,1,NA
58,2,2,NA,35,NA,10,NA,10,35,NA,2,NA
58,1,2,NA,42,NA,3,NA,3,42,NA,1,NA
58,2,1,21000,33,NA,10,21000,10,33,0,2,NA
58,2,1,NA,26,NA,1,NA,1,26,NA,2,NA
58,1,1,80000,35,NA,5,80000,5,35,0,1,NA
58,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA
58,2,2,11400,22,NA,6,11400,6,22,0,2,NA
58,1,1,17000,29,NA,5,17000,5,29,0,1,NA
58,1,2,NA,22,NA,3,NA,3,22,NA,1,NA
58,2,2,15000,3,NA,10,15000,10,3,0,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,14,NA,4,NA,4,14,NA,2,NA
58,2,2,NA,36,NA,10,NA,10,36,NA,2,NA
58,2,2,NA,3,NA,2,NA,2,3,NA,2,NA
58,1,2,21000,16,NA,2,21000,2,16,0,1,NA
58,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,5,NA,1,NA,1,5,NA,2,NA
58,2,99999999,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,36,NA,6,NA,6,36,NA,1,NA
58,2,1,NA,36,NA,10,NA,10,36,NA,2,NA
58,2,1,NA,11,NA,2,NA,2,11,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,2,NA,35,NA,6,NA,6,35,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,17500,31,NA,6,17500,6,31,0,2,NA
58,1,2,NA,29,30000,1,NA,1,29,NA,1,30000
58,2,2,11300,3,NA,1,11300,1,3,0,2,NA
58,1,99999999,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,1,NA,10,NA,1,NA,1,10,NA,1,NA
58,1,1,NA,39,NA,2,NA,2,39,NA,1,NA
58,2,2,NA,35,NA,1,NA,1,35,NA,2,NA
58,2,2,NA,25,NA,1,NA,1,25,NA,2,NA
58,1,1,NA,23,100000,2,NA,2,23,NA,1,100000
58,2,1,NA,16,NA,6,NA,6,16,NA,2,NA
58,1,2,2000,28,40000,2,2000,2,28,0,1,40000
58,2,2,NA,14,20000,10,NA,10,14,NA,2,20000
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,2,NA,13,NA,5,NA,5,13,NA,2,NA
58,1,2,NA,40,NA,2,NA,2,40,NA,1,NA
58,2,2,NA,26,NA,2,NA,2,26,NA,2,NA
58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,22,NA,2,NA,2,22,NA,2,NA
58,1,1,NA,34,NA,2,NA,2,34,NA,1,NA
58,1,1,NA,30,NA,10,NA,10,30,NA,1,NA
58,2,2,NA,34,NA,6,NA,6,34,NA,2,NA
58,1,1,NA,43,NA,6,NA,6,43,NA,1,NA
58,2,2,20000,10,NA,10,20000,10,10,0,2,NA
58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,1,2,NA,3,NA,6,NA,6,3,NA,1,NA
58,1,1,NA,30,NA,2,NA,2,30,NA,1,NA
58,2,2,16000,29,NA,2,16000,2,29,0,2,NA
58,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,1,1,NA,22,40000,2,NA,2,22,NA,1,40000
58,2,2,NA,30,20000,2,NA,2,30,NA,2,20000
58,2,1,NA,30,NA,1,NA,1,30,NA,2,NA
58,1,1,NA,37,NA,1,NA,1,37,NA,1,NA
58,2,1,NA,38,NA,6,NA,6,38,NA,2,NA
58,2,1,NA,5,NA,1,NA,1,5,NA,2,NA
58,1,1,NA,40,NA,3,NA,3,40,NA,1,NA
58,1,2,NA,12,NA,2,NA,2,12,NA,1,NA
58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
58,2,1,11000,1,NA,6,11000,6,1,0,2,NA
58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
58,2,1,NA,38,NA,2,NA,2,38,NA,2,NA
58,1,1,NA,48,NA,10,NA,10,48,NA,1,NA
58,2,1,NA,30,NA,5,NA,5,30,NA,2,NA
58,1,2,NA,1,NA,2,NA,2,1,NA,1,NA
