region,gender,relocated,wage,experience,education,age,other_work,health,marital_status,pension,power_ladder,wealth_ladder,NCAT1,NCAT2,NCAT3,NCAT4,NCAT5,NCAT6,total_hh_income,has_wage
142,2,1,0,10,5,47,2,4,3,2,5,5,0,0,0,1,0,0,1639.05,FALSE
142,2,2,28000,30,6,46,2,3,2,2,8,3,0,0,2,1,0,0,131068.05,TRUE
142,1,2,60000,4,6,25,2,3,1,2,2,3,0,0,2,1,0,0,131068.05,TRUE
142,1,1,19000,32,3,49,2,3,2,2,2,2,0,0,2,1,0,0,131068.05,TRUE
142,2,2,0,99999996,5,20,2,2,1,2,2,4,0,0,1,1,0,1,71300,FALSE
142,2,2,0,12,5,71,2,3,4,1,2,4,0,0,1,1,0,1,71300,FALSE
142,1,2,60000,23,5,43,2,2,3,2,4,4,0,0,1,1,0,1,71300,TRUE
142,2,2,37000,39,6,58,2,2,4,1,1,3,0,0,0,0,0,1,53800,TRUE
142,2,99999999,25000,6,6,27,2,2,2,2,6,6,0,0,1,1,0,0,65000,TRUE
142,1,2,30000,8,5,27,2,2,2,2,5,5,0,0,1,1,0,0,65000,TRUE
142,1,1,25000,40,5,60,2,3,2,1,2,4,0,0,0,0,1,1,52000,TRUE
142,2,2,0,42,6,63,2,3,2,1,4,4,0,0,0,0,1,1,52000,FALSE
142,2,1,0,40,5,69,2,3,4,1,2,4,0,0,0,0,0,1,19000,FALSE
142,1,1,35000,29,10,58,2,3,3,1,3,4,0,0,2,1,0,0,92600,TRUE
142,2,1,45000,27,10,49,2,3,3,2,2,4,0,0,2,1,0,0,92600,TRUE
142,1,1,0,4,2,19,2,2,1,2,7,7,0,0,2,1,0,0,92600,FALSE
142,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,1,1,113975.37,FALSE
142,2,2,0,28,6,68,2,4,2,1,5,2,1,0,1,1,1,1,113975.37,FALSE
142,1,2,39000,22,6,42,2,3,2,2,4,4,1,0,1,1,1,1,113975.37,TRUE
142,1,1,0,47,6,68,2,3,2,1,2,4,1,0,1,1,1,1,113975.37,FALSE
142,2,1,30000,15,3,41,2,2,2,2,3,3,1,0,1,1,1,1,113975.37,TRUE
142,2,1,40000,50,3,67,2,3,5,1,4,5,0,0,0,0,0,1,90802.14,TRUE
142,2,1,62000,9,6,40,2,2,2,2,4,5,0,2,1,1,1,0,158000,TRUE
142,1,1,0,20,6,48,2,2,2,2,4,5,0,2,1,1,1,0,158000,FALSE
142,1,1,0,40,1,78,2,4,5,1,3,4,0,2,1,1,1,0,158000,FALSE
142,2,2,0,NA,1,16,2,1,1,2,6,7,0,2,1,1,1,0,158000,FALSE
142,2,2,0,24,4,46,2,3,2,2,7,3,0,1,1,2,0,0,105000,FALSE
142,1,1,90000,18,5,36,2,2,2,2,4,5,0,1,1,2,0,0,105000,TRUE
142,2,2,15000,99999996,1,36,2,1,1,2,3,3,0,1,1,2,0,0,105000,TRUE
142,2,1,0,9,5,30,2,2,2,2,5,5,3,0,2,1,0,1,178202.39,FALSE
142,2,1,28000,99999997,2,56,2,3,2,1,6,6,3,0,2,1,0,1,178202.39,TRUE
142,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,3,0,2,1,0,1,178202.39,FALSE
142,1,1,25000,33,10,56,2,3,2,1,2,4,3,0,2,1,0,1,178202.39,TRUE
142,1,1,60000,12,5,30,2,2,2,2,7,5,3,0,2,1,0,1,178202.39,TRUE
142,2,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,3,0,2,1,0,1,178202.39,FALSE
142,2,2,0,NA,NA,5,NA,3,NA,NA,NA,NA,3,0,2,1,0,1,178202.39,FALSE
142,1,1,60000,40,4,59,2,3,3,2,4,5,0,1,2,1,0,1,211670,TRUE
142,2,1,0,31,6,65,2,3,3,1,3,3,0,1,2,1,0,1,211670,FALSE
142,2,2,0,NA,2,17,2,3,1,2,4,4,0,1,2,1,0,1,211670,FALSE
142,1,1,60000,17,6,39,2,3,2,2,3,2,0,1,2,1,0,1,211670,TRUE
142,2,1,70000,18,6,40,2,3,2,2,5,5,0,1,2,1,0,1,211670,TRUE
142,2,1,0,20,2,66,2,3,2,1,3,3,0,0,0,0,1,1,38800,FALSE
142,1,1,0,43,10,70,2,4,2,1,2,3,0,0,0,0,1,1,38800,FALSE
142,2,2,45000,99999996,1,18,2,3,1,2,4,4,0,0,2,1,0,1,143600,TRUE
142,1,1,50000,99999996,2,27,2,2,1,2,3,3,0,0,2,1,0,1,143600,TRUE
142,1,1,40000,99999996,1,37,2,3,1,2,3,4,0,0,2,1,0,1,143600,TRUE
142,2,1,0,15,4,56,2,3,4,1,2,2,0,0,2,1,0,1,143600,FALSE
142,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,62550,FALSE
142,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,62550,FALSE
142,1,2,60000,12,10,36,2,2,2,2,6,4,2,2,1,1,0,0,62550,TRUE
142,1,2,0,NA,1,16,2,2,1,2,4,4,2,2,1,1,0,0,62550,FALSE
142,2,2,0,12,10,36,2,3,2,2,3,3,2,2,1,1,0,0,62550,FALSE
142,2,1,0,35,4,67,2,4,5,1,2,3,0,0,0,0,0,1,31500,FALSE
142,1,1,0,24,5,47,2,3,2,2,4,4,0,1,1,1,0,0,56784.16,FALSE
142,2,1,0,18,10,38,2,3,2,2,6,4,0,1,1,1,0,0,56784.16,FALSE
142,1,2,65000,23,10,44,2,2,2,2,4,4,1,1,1,1,1,0,91646.63,TRUE
142,1,1,0,NA,1,16,2,3,1,2,1,1,1,1,1,1,1,0,91646.63,FALSE
142,2,2,0,27,10,45,2,3,2,2,2,4,1,1,1,1,1,0,91646.63,FALSE
142,1,1,9000,36,10,74,2,3,5,1,4,4,1,1,1,1,1,0,91646.63,TRUE
142,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,1,1,1,1,0,91646.63,FALSE
142,2,1,3000,35,4,69,2,3,4,1,4,4,0,0,0,0,0,1,19300,TRUE
142,2,1,24500,53,6,72,2,3,4,1,5,5,0,0,0,0,0,1,40500,TRUE
142,2,1,30000,25,6,46,2,2,4,2,6,4,0,1,0,1,0,0,41500,TRUE
142,2,2,35000,25,6,44,2,3,3,2,4,4,0,1,1,1,0,0,35500,TRUE
142,1,1,0,27,2,47,2,3,3,2,5,2,0,1,1,1,0,0,35500,FALSE
142,1,2,0,NA,1,17,2,3,1,2,5,5,0,1,1,1,0,0,35500,FALSE
142,1,1,0,36,10,61,2,3,2,1,5,3,0,0,0,0,1,1,47660,FALSE
142,2,1,0,33,6,61,2,3,2,1,2,5,0,0,0,0,1,1,47660,FALSE
142,2,1,0,17,10,88,2,3,5,1,3,5,0,0,0,0,0,1,18400,FALSE
142,2,1,68000,30,10,53,2,3,2,2,2,3,0,0,1,2,0,0,98242.43,TRUE
142,2,2,0,NA,11,21,2,3,1,2,7,5,0,0,1,2,0,0,98242.43,FALSE
142,1,1,70000,34,10,53,2,3,2,1,4,4,0,0,1,2,0,0,98242.43,TRUE
142,2,1,25000,30,10,53,2,5,4,1,4,2,0,0,1,1,0,0,71200,TRUE
142,1,2,0,NA,13,22,2,3,3,1,3,3,0,0,1,1,0,0,71200,FALSE
142,2,2,65000,4,6,23,2,2,1,2,6,6,0,0,0,2,0,0,110971.77,TRUE
142,2,1,18000,33,3,54,2,3,4,2,5,5,0,0,0,2,0,0,110971.77,TRUE
142,2,1,0,43,1,82,2,3,2,1,2,4,0,0,0,0,1,1,45200,FALSE
142,1,1,0,57,3,85,2,3,2,1,5,4,0,0,0,0,1,1,45200,FALSE
142,2,2,17000,42,6,61,2,3,2,1,3,4,0,0,0,0,1,1,109639.8,TRUE
142,1,1,65000,36,10,63,2,3,2,1,7,5,0,0,0,0,1,1,109639.8,TRUE
142,1,1,80000,17,5,39,2,3,2,2,5,4,0,0,2,1,0,0,110660,TRUE
142,2,1,34000,11,5,39,2,3,2,2,4,4,0,0,2,1,0,0,110660,TRUE
142,1,1,0,NA,2,18,2,2,1,2,6,6,0,0,2,1,0,0,110660,FALSE
142,2,2,25000,0,2,19,2,2,1,2,6,5,0,0,1,3,0,0,157644.34,TRUE
142,1,1,37000,36,3,56,2,2,2,2,3,4,0,0,1,3,0,0,157644.34,TRUE
142,2,1,70000,36,10,53,2,3,2,1,7,5,0,0,1,3,0,0,157644.34,TRUE
142,2,2,14000,1,13,21,1,4,1,2,4,3,0,0,1,3,0,0,157644.34,TRUE
142,2,1,0,36,4,68,2,4,5,1,1,1,0,0,0,0,0,1,18700,FALSE
142,1,2,0,44,2,70,2,3,5,1,1,2,0,0,0,0,1,0,30000,FALSE
142,2,1,40000,37,10,60,2,3,4,1,4,4,0,0,0,0,0,1,50000,TRUE
142,1,1,40000,43,5,59,2,2,3,2,2,3,0,0,1,0,0,1,81900,TRUE
142,2,2,22000,44,6,62,2,2,3,1,2,5,0,0,1,0,0,1,81900,TRUE
142,1,2,32000,41,2,59,2,3,2,2,3,3,0,0,1,0,0,1,64591.8,TRUE
142,2,2,21000,40,6,58,2,2,2,1,3,3,0,0,1,0,0,1,64591.8,TRUE
142,2,2,0,20,6,55,2,3,4,1,2,2,0,0,0,0,0,1,16843,FALSE
142,2,2,10000,53,6,69,2,3,5,1,2,2,0,0,0,0,0,1,28300,TRUE
142,2,2,25000,21,12,42,2,3,2,2,2,3,1,0,1,1,0,0,100000.01,TRUE
142,2,1,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,100000.01,FALSE
142,1,1,70000,8,10,46,2,3,2,2,99999997,6,1,0,1,1,0,0,100000.01,TRUE
142,1,1,12000,49,6,66,2,3,3,1,4,4,0,0,0,0,1,1,75351.75,TRUE
142,2,1,13050,43,2,68,2,3,3,1,5,5,0,0,0,0,1,1,75351.75,TRUE
142,1,1,35000,37,5,62,2,3,2,1,99999997,4,0,0,0,0,1,1,90795.09,TRUE
142,2,1,32000,28,5,58,2,2,2,1,5,5,0,0,0,0,1,1,90795.09,TRUE
142,2,2,13000,27,6,60,2,3,2,1,4,4,0,0,0,0,1,1,39381.85,TRUE
142,1,1,0,31,2,67,2,3,2,1,3,3,0,0,0,0,1,1,39381.85,FALSE
142,1,2,0,NA,1,17,2,2,1,2,5,5,0,3,1,1,0,0,80000,FALSE
142,1,1,35000,17,10,40,2,3,2,2,3,3,0,3,1,1,0,0,80000,TRUE
142,2,2,30000,18,10,36,2,3,2,2,4,4,0,3,1,1,0,0,80000,TRUE
142,1,2,0,NA,1,16,2,3,1,2,99999997,5,1,2,1,1,0,0,53469.88,FALSE
142,1,2,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,2,1,1,0,0,53469.88,FALSE
142,2,2,0,5,6,35,2,2,2,2,2,5,1,2,1,1,0,0,53469.88,FALSE
142,1,1,50000,16,6,33,2,2,2,2,99999997,5,1,2,1,1,0,0,53469.88,TRUE
142,1,1,27000,47,1,64,2,3,2,1,4,4,0,0,0,0,1,1,59565.22,TRUE
142,2,1,0,34,6,66,2,3,2,1,4,5,0,0,0,0,1,1,59565.22,FALSE
142,2,1,12000,49,2,66,2,3,4,1,4,3,0,0,0,0,0,1,21000,TRUE
142,2,2,57000,27,10,51,2,3,4,2,2,4,0,0,0,1,0,0,71894.12,TRUE
142,1,1,0,42,6,72,2,3,4,1,5,4,0,0,0,0,1,0,18089.5,FALSE
142,2,2,0,45,6,70,2,3,5,1,1,3,0,0,0,0,0,1,38209.46,FALSE
142,2,2,40000,29,10,47,2,2,2,2,3,5,1,3,2,1,0,0,45078.07,TRUE
142,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,1,3,2,1,0,0,45078.07,FALSE
142,1,2,0,NA,2,21,2,3,1,2,3,4,1,3,2,1,0,0,45078.07,FALSE
142,1,2,0,17,3,55,2,3,2,2,5,4,1,3,2,1,0,0,45078.07,FALSE
142,1,2,35000,2,6,24,2,2,1,2,3,5,0,1,3,2,0,1,217451.12,TRUE
142,1,2,40000,26,3,48,2,3,2,2,4,6,0,1,3,2,0,1,217451.12,TRUE
142,2,2,35000,20,6,41,2,2,2,2,5,5,0,1,3,2,0,1,217451.12,TRUE
142,2,2,25000,40,3,61,2,3,5,1,4,5,0,1,3,2,0,1,217451.12,TRUE
142,1,1,37000,20,5,40,2,2,3,2,4,4,0,1,3,2,0,1,217451.12,TRUE
142,2,2,30000,19,6,38,2,2,3,2,4,5,0,1,3,2,0,1,217451.12,TRUE
142,2,1,0,33,3,85,2,5,5,1,4,3,0,0,0,0,0,1,25704.07,FALSE
142,2,2,0,52,6,80,2,3,1,1,7,6,0,0,0,0,0,1,33044.42,FALSE
142,2,1,0,46,6,67,2,3,5,1,6,4,0,0,0,0,0,1,21070.09,FALSE
142,2,2,0,43,6,63,2,3,5,1,7,3,0,1,0,0,0,1,21387.59,FALSE
142,2,2,0,43,10,65,2,3,5,1,7,5,1,1,1,2,0,1,135000,FALSE
142,1,1,50000,23,6,43,2,4,2,2,5,5,1,1,1,2,0,1,135000,TRUE
142,2,2,33000,0,2,22,2,3,1,2,6,5,1,1,1,2,0,1,135000,TRUE
142,2,2,35000,21,10,44,2,2,2,2,7,6,1,1,1,2,0,1,135000,TRUE
142,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,1,1,2,0,1,135000,FALSE
142,2,2,0,40,6,85,2,3,5,1,5,4,0,0,0,0,0,2,32971.98,FALSE
142,2,2,0,30,10,62,2,3,4,1,3,4,0,0,0,0,0,2,32971.98,FALSE
142,2,2,0,36,2,77,2,3,4,1,3,3,0,0,0,0,0,2,26994.67,FALSE
142,2,2,0,9,10,58,2,3,5,1,3,4,0,0,0,0,0,2,26994.67,FALSE
142,1,1,0,30,2,69,2,2,4,1,2,4,0,0,0,0,1,0,53255.91,FALSE
142,2,2,49000,27,10,49,2,3,1,2,3,5,0,1,0,1,1,1,86685.53,TRUE
142,2,2,0,42,6,79,2,3,2,1,5,5,0,1,0,1,1,1,86685.53,FALSE
142,1,2,0,NA,1,17,2,3,1,2,4,4,0,1,0,1,1,1,86685.53,FALSE
142,1,1,0,40,10,78,2,3,2,1,6,5,0,1,0,1,1,1,86685.53,FALSE
142,2,2,12000,56,10,79,2,3,5,1,7,5,0,0,0,0,0,1,41211.48,TRUE
142,1,2,0,30,10,59,2,2,2,1,3,3,0,0,1,0,0,1,85121.8,FALSE
142,2,2,50000,39,10,58,2,3,2,1,5,4,0,0,1,0,0,1,85121.8,TRUE
142,1,2,50000,5,6,22,2,4,1,2,5,7,0,0,2,0,0,0,100000,TRUE
142,1,2,40000,38,5,59,2,3,4,2,1,2,0,0,2,0,0,0,100000,TRUE
142,2,2,0,40,10,64,2,3,2,1,4,6,0,0,0,0,1,1,112125,FALSE
142,1,2,0,42,10,68,2,3,2,1,5,7,0,0,0,0,1,1,112125,FALSE
142,1,2,64000,13,10,30,2,3,2,2,3,6,1,1,1,1,0,0,148500,TRUE
142,2,1,24000,3,10,29,2,3,2,2,1,4,1,1,1,1,0,0,148500,TRUE
142,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,148500,FALSE
142,1,1,0,57,2,89,2,99999997,5,1,99999997,1,0,0,0,0,1,0,46288.13,FALSE
142,1,2,0,NA,1,16,2,4,1,1,4,5,2,2,1,1,0,0,81200,FALSE
142,1,1,50000,17,5,46,2,2,2,2,3,4,2,2,1,1,0,0,81200,TRUE
142,2,2,6500,17,11,40,2,3,2,2,4,4,2,2,1,1,0,0,81200,TRUE
142,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,81200,FALSE
142,1,2,0,NA,NA,7,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,81200,FALSE
142,1,2,0,NA,NA,1,NA,2,NA,NA,NA,NA,2,2,1,1,0,0,81200,FALSE
142,1,1,45000,39,5,59,2,3,2,2,5,5,0,1,2,1,0,1,129130.87,TRUE
142,1,2,30000,14,2,35,2,4,2,1,5,5,0,1,2,1,0,1,129130.87,TRUE
142,2,2,90000,15,10,34,2,4,2,2,5,5,0,1,2,1,0,1,129130.87,TRUE
142,2,1,0,36,10,59,2,4,2,1,5,4,0,1,2,1,0,1,129130.87,FALSE
142,2,2,0,44,10,64,2,3,4,1,3,4,0,1,1,1,0,1,93158.34,FALSE
142,1,2,35000,21,10,40,2,3,2,2,4,5,0,1,1,1,0,1,93158.34,TRUE
142,2,2,40000,18,6,41,2,2,2,2,4,5,0,1,1,1,0,1,93158.34,TRUE
142,2,2,0,NA,1,17,2,2,1,2,6,5,0,1,1,1,0,1,93158.34,FALSE
142,1,2,0,15,3,43,2,4,4,2,3,1,0,0,1,0,0,0,15000,FALSE
142,1,2,0,35,5,61,2,3,5,1,2,2,0,0,0,0,1,0,16200,FALSE
142,1,2,50000,29,6,49,2,2,2,2,5,4,0,1,1,2,0,0,91740.67,TRUE
142,2,2,0,15,6,48,2,2,2,2,4,4,0,1,1,2,0,0,91740.67,FALSE
142,2,2,40000,3,11,23,2,2,1,2,4,5,0,1,1,2,0,0,91740.67,TRUE
142,2,2,0,8,2,37,2,2,2,2,3,4,0,1,1,1,0,0,48000,FALSE
142,1,2,45000,13,6,35,2,2,2,2,3,4,0,1,1,1,0,0,48000,TRUE
142,2,2,35000,30,6,48,2,3,1,2,4,6,0,0,1,1,1,1,100736,TRUE
142,2,2,0,34,6,70,2,3,3,1,7,5,0,0,1,1,1,1,100736,FALSE
142,1,1,0,46,6,66,2,3,3,1,5,5,0,0,1,1,1,1,100736,FALSE
142,1,2,35000,2,2,21,2,2,1,2,6,6,0,0,1,1,1,1,100736,TRUE
142,1,2,0,42,10,72,2,2,2,1,4,4,0,0,1,0,1,1,108456.67,FALSE
142,1,2,70000,6,13,26,2,2,1,2,4,4,0,0,1,0,1,1,108456.67,TRUE
142,2,2,0,44,5,71,2,3,2,1,4,4,0,0,1,0,1,1,108456.67,FALSE
142,1,2,24000,5,10,39,2,2,2,2,4,5,0,0,1,1,0,0,26256.26,TRUE
142,2,2,0,19,5,44,2,3,2,2,4,5,0,0,1,1,0,0,26256.26,FALSE
142,2,1,50000,47,4,62,2,3,4,1,4,6,0,0,0,0,0,1,65000,TRUE
142,2,2,25000,26,10,46,2,2,5,2,6,4,0,0,0,1,0,1,42500,TRUE
142,2,2,0,37,6,67,2,3,5,1,3,3,0,0,0,1,0,1,42500,FALSE
142,2,1,35000,8,5,28,2,2,2,2,5,5,1,0,1,1,0,0,50000,TRUE
142,1,2,50000,12,10,34,2,3,2,2,5,5,1,0,1,1,0,0,50000,TRUE
142,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,50000,FALSE
142,2,2,0,36,10,62,2,3,4,1,5,4,0,0,0,0,0,1,36464.6,FALSE
142,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,77000,FALSE
142,2,2,20000,14,5,38,2,2,2,2,3,5,1,1,1,1,0,0,77000,TRUE
142,1,2,50000,14,10,36,2,2,2,2,3,6,1,1,1,1,0,0,77000,TRUE
142,2,2,50000,5,6,24,2,2,2,2,6,5,0,0,1,2,0,0,162000,TRUE
142,1,2,70000,3,10,26,2,2,2,2,6,5,0,0,1,2,0,0,162000,TRUE
142,2,2,42000,32,10,50,2,2,4,2,6,6,0,0,1,2,0,0,162000,TRUE
142,2,1,0,39,6,72,2,3,5,1,4,5,0,0,0,0,0,1,18200,FALSE
142,2,2,0,36,2,63,2,4,1,1,2,3,0,0,0,0,0,1,49092,FALSE
142,2,1,0,47,10,75,2,3,2,1,6,3,0,0,0,0,1,1,47980.43,FALSE
142,1,1,0,46,3,82,2,5,2,1,2,5,0,0,0,0,1,1,47980.43,FALSE
142,2,2,0,28,3,69,2,3,2,1,5,3,0,0,0,0,1,1,35904.32,FALSE
142,1,1,0,46,3,72,2,4,2,1,3,3,0,0,0,0,1,1,35904.32,FALSE
142,1,1,0,10,3,54,2,4,3,2,1,1,0,1,1,1,0,1,49790.84,FALSE
142,2,2,0,47,1,80,2,3,5,1,5,5,0,1,1,1,0,1,49790.84,FALSE
142,2,2,0,25,3,45,1,4,3,2,5,1,0,1,1,1,0,1,49790.84,FALSE
142,2,2,50000,27,10,46,2,3,4,2,4,4,1,0,0,1,0,0,57000,TRUE
142,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,0,1,0,0,57000,FALSE
142,2,2,0,12,5,43,2,2,4,2,5,6,0,1,0,1,0,0,64500,FALSE
142,2,2,35000,6,6,26,2,2,3,2,6,6,0,0,0,1,0,0,40000,TRUE
142,1,1,35000,34,6,56,2,3,3,2,5,4,0,0,2,0,0,0,71000,TRUE
142,1,2,35000,3,1,25,2,2,1,2,5,5,0,0,2,0,0,0,71000,TRUE
142,2,2,0,52,2,79,2,3,4,1,3,2,0,0,0,0,0,1,28807.92,FALSE
142,2,1,0,17,2,43,2,3,2,2,3,4,0,0,1,2,0,1,140334.11,FALSE
142,1,2,60000,28,6,50,2,3,2,2,3,4,0,0,1,2,0,1,140334.11,TRUE
142,2,2,0,NA,2,19,2,2,1,2,5,7,0,0,1,2,0,1,140334.11,FALSE
142,2,1,0,40,6,82,2,2,5,1,1,2,0,0,1,2,0,1,140334.11,FALSE
142,2,1,30000,38,10,55,1,3,4,1,4,4,0,0,1,0,0,1,110150,TRUE
142,1,2,45000,6,10,30,2,3,1,2,6,6,0,0,1,0,0,1,110150,TRUE
142,2,2,0,52,10,86,2,3,5,1,1,3,0,0,0,1,0,1,34855.56,FALSE
142,2,2,0,28,6,50,1,3,4,2,6,5,0,0,0,1,0,1,34855.56,FALSE
142,2,2,15000,42,4,65,2,3,4,1,1,2,0,0,0,0,0,1,30000,TRUE
142,2,1,10000,19,13,41,2,3,2,2,4,4,0,2,1,1,0,0,189971.12,TRUE
142,1,2,100000,19,13,41,2,2,2,2,6,7,0,2,1,1,0,0,189971.12,TRUE
142,2,2,13000,36,1,51,2,3,2,2,1,2,0,0,1,1,0,0,33622.87,TRUE
142,1,1,21000,36,2,58,2,99999997,2,2,1,4,0,0,1,1,0,0,33622.87,TRUE
142,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,1,0,1,0,0,87000,FALSE
142,2,2,39000,16,10,39,2,3,4,2,5,7,1,1,0,1,0,0,87000,TRUE
142,1,2,35000,15,5,40,2,3,3,2,3,3,0,0,1,0,0,0,35000,TRUE
142,2,2,37000,1,6,22,2,2,4,2,3,3,1,1,2,2,0,1,191936.25,TRUE
142,1,2,27000,99999997,1,31,2,3,1,2,4,4,1,1,2,2,0,1,191936.25,TRUE
142,1,2,35000,99999997,5,47,2,1,4,2,5,5,1,1,2,2,0,1,191936.25,TRUE
142,1,2,0,NA,NA,4,NA,3,NA,NA,NA,NA,1,1,2,2,0,1,191936.25,FALSE
142,2,1,19500,54,2,72,2,3,5,1,5,5,1,1,2,2,0,1,191936.25,TRUE
142,2,1,40000,20,4,40,2,3,4,2,2,2,1,1,2,2,0,1,191936.25,TRUE
142,1,1,0,30,10,73,2,3,2,1,4,2,0,0,0,0,1,1,27230,FALSE
142,2,1,0,40,16,68,2,3,2,1,4,3,0,0,0,0,1,1,27230,FALSE
142,2,2,0,NA,2,19,1,1,1,2,6,6,0,0,2,2,0,0,99818.36,FALSE
142,1,2,22000,25,10,45,2,2,2,2,4,4,0,0,2,2,0,0,99818.36,TRUE
142,2,2,0,10,10,42,2,3,2,2,5,5,0,0,2,2,0,0,99818.36,FALSE
142,1,2,0,1,2,20,2,3,1,2,3,4,0,0,2,2,0,0,99818.36,FALSE
142,2,2,63000,15,10,32,2,3,2,2,4,4,0,1,1,1,0,0,228000,TRUE
142,1,1,38000,10,14,36,2,3,2,2,3,7,0,1,1,1,0,0,228000,TRUE
142,2,2,0,26,6,71,2,3,1,1,1,3,0,0,0,0,0,1,12300,FALSE
142,2,1,0,45,6,79,2,4,5,1,2,3,0,0,0,1,0,1,45174,FALSE
142,2,1,30000,35,6,53,2,3,5,2,3,4,0,0,0,1,0,1,45174,TRUE
142,2,1,0,39,3,60,2,4,2,1,1,2,0,0,0,0,1,1,65822.05,FALSE
142,1,1,30000,45,3,63,2,3,2,1,99999997,4,0,0,0,0,1,1,65822.05,TRUE
142,2,1,0,3,6,59,2,4,1,1,3,3,0,0,0,0,0,2,31949.83,FALSE
142,2,1,0,37,10,77,2,5,4,1,4,5,0,0,0,0,0,2,31949.83,FALSE
142,2,1,25000,39,2,62,2,3,2,1,1,4,0,0,0,0,1,2,78950,TRUE
142,1,1,0,47,5,64,2,2,2,1,99999997,4,0,0,0,0,1,2,78950,FALSE
142,2,1,0,57,1,94,2,4,5,1,5,5,0,0,0,0,1,2,78950,FALSE
142,1,2,30000,31,2,49,2,3,4,2,3,3,0,0,1,0,0,0,30000,TRUE
142,2,1,30000,10,6,36,2,3,3,2,3,3,0,1,1,1,0,0,66676.36,TRUE
142,1,1,17000,25,3,42,2,2,3,2,2,3,0,1,1,1,0,0,66676.36,TRUE
142,1,2,30000,26,3,43,2,2,4,2,5,3,0,1,1,0,0,0,30241.92,TRUE
142,2,1,0,42,1,73,2,4,5,1,3,3,0,0,0,0,0,1,21681.85,FALSE
142,2,1,55000,30,10,53,2,3,2,2,4,5,0,0,1,1,0,0,150000,TRUE
142,1,1,70000,32,3,53,2,3,2,2,4,4,0,0,1,1,0,0,150000,TRUE
142,2,2,45000,15,4,38,2,3,4,2,3,4,0,1,0,1,0,0,60000,TRUE
142,2,1,0,42,1,80,2,4,2,1,99999997,3,0,0,0,0,1,1,45512.69,FALSE
142,1,1,0,51,4,80,2,4,2,1,2,2,0,0,0,0,1,1,45512.69,FALSE
142,2,1,0,99999996,3,28,2,3,2,2,4,4,1,1,1,1,0,0,70000,FALSE
142,1,1,60000,14,6,32,2,99999998,2,2,5,5,1,1,1,1,0,0,70000,TRUE
142,2,2,0,NA,NA,6,NA,3,NA,NA,NA,NA,1,1,1,1,0,0,70000,FALSE
142,2,2,4000,13,10,31,2,2,2,2,3,4,4,0,2,2,1,2,369971.97,TRUE
142,1,1,60000,12,10,34,2,2,2,2,5,5,4,0,2,2,1,2,369971.97,TRUE
142,1,1,25000,45,5,61,2,3,2,1,5,5,4,0,2,2,1,2,369971.97,TRUE
142,2,2,35000,41,6,59,2,3,2,1,3,5,4,0,2,2,1,2,369971.97,TRUE
142,2,2,50000,12,10,33,2,2,2,2,5,5,4,0,2,2,1,2,369971.97,TRUE
142,1,2,0,NA,NA,2,NA,1,NA,NA,NA,NA,4,0,2,2,1,2,369971.97,FALSE
142,1,1,150000,11,10,33,2,2,2,2,5,6,4,0,2,2,1,2,369971.97,TRUE
142,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,4,0,2,2,1,2,369971.97,FALSE
142,1,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,4,0,2,2,1,2,369971.97,FALSE
142,2,1,0,37,1,80,2,3,5,1,3,4,4,0,2,2,1,2,369971.97,FALSE
142,1,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,4,0,2,2,1,2,369971.97,FALSE
142,2,1,40000,18,10,40,2,3,3,2,5,5,0,1,1,1,0,0,85000,TRUE
142,1,1,45000,27,6,48,2,3,3,2,2,3,0,1,1,1,0,0,85000,TRUE
142,2,2,22000,43,10,60,2,3,5,1,5,4,0,1,0,0,0,1,61481.61,TRUE
142,2,1,0,31,6,65,2,3,5,1,1,1,0,1,1,2,0,1,154000,FALSE
142,2,1,35000,3,11,24,2,2,1,2,3,3,0,1,1,2,0,1,154000,TRUE
142,1,1,80000,24,5,44,2,2,3,2,3,3,0,1,1,2,0,1,154000,TRUE
142,2,1,0,21,6,44,1,3,3,2,2,2,0,1,1,2,0,1,154000,FALSE
